"id_prueba","timestamp","modo","tipo_evento","escenario","distancia_m","iluminacion","objeto_verdad","objeto_predicho","confianza","t_total_ms","latencia","acierto","notas"
"1503","2025-12-29T18:39:48.823275","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:05.434","","","finished inference"
"1504","2025-12-29T18:39:48.857888","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.034","","","ALL PREDICTIONS START"
"1505","2025-12-29T18:39:48.863942","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.006","","","Class: tv_monitor (ID: 20) | Confidence: 8.96% | Pixels: 24231/270400"
"1506","2025-12-29T18:39:48.865626","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.001","","","ALL PREDICTIONS END"
"1507","2025-12-29T18:39:48.867256","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.001","","","tv_monitor (ID: 20, 9.0%)"
"1508","2025-12-29T18:39:48.869198","MOBILE","SCENE","4.3, 4.4","","","","tv_monitor","0.09","00:00:00.001","","","tv_monitor with confidence 0.090"
"1509","2025-12-29T18:39:48.871055","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.001","","","No puedo identificar nada en concreto."
"1510","2025-12-29T18:39:48.895991","MOBILE","TTS","4.3, 4.4","","","","","","00:00:00.024","","","""No puedo identificar nada en concreto."""
"1511","2025-12-29T18:39:48.904902","MOBILE","TTS","4.3, 4.4","","","","","","00:00:00.008","00:00:06.237","","converted output to speech"
"1512","2025-12-29T18:39:51.312619","MOBILE","ESP32","4.3, 4.4","","","","","","00:00:02.407","","","starting"
"1513","2025-12-29T18:39:51.546411","MOBILE","ESP32","4.3, 4.4","","","","","","00:00:00.233","","","finished (38836 bytes)"
"1514","2025-12-29T18:39:51.551796","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.005","","","starting"
"1515","2025-12-29T18:39:51.774396","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.222","","","resizing to 520"
"1516","2025-12-29T18:39:51.973371","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.198","","","running inference"
"1517","2025-12-29T18:39:57.482182","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:05.508","","","finished inference"
"1518","2025-12-29T18:39:57.518759","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.036","","","error: no known object/class was found"
"1519","2025-12-29T18:39:57.526402","MOBILE","SCENE","4.3, 4.4","","","","unknown","0.0","00:00:00.007","","","unknown with confidence 0.000"
"1520","2025-12-29T18:39:57.529603","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.003","","","No puedo identificar nada en concreto."
"1521","2025-12-29T18:39:57.550467","MOBILE","TTS","4.3, 4.4","","","","","","00:00:00.020","","","""No puedo identificar nada en concreto."""
"1522","2025-12-29T18:39:57.559295","MOBILE","TTS","4.3, 4.4","","","","","","00:00:00.008","00:00:06.246","","converted output to speech"
"1523","2025-12-29T18:39:58.836765","MOBILE","ESP32","4.3, 4.4","","","","","","00:00:01.277","","","starting"
"1524","2025-12-29T18:39:59.133354","MOBILE","ESP32","4.3, 4.4","","","","","","00:00:00.296","","","finished (44978 bytes)"
"1525","2025-12-29T18:39:59.135775","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.002","","","starting"
"1526","2025-12-29T18:39:59.352382","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.216","","","resizing to 520"
"1527","2025-12-29T18:39:59.537275","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.184","","","running inference"
"1528","2025-12-29T18:40:05.170675","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:05.633","","","finished inference"
"1529","2025-12-29T18:40:05.206917","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.036","","","ALL PREDICTIONS START"
"1530","2025-12-29T18:40:05.210245","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.003","","","Class: tv_monitor (ID: 20) | Confidence: 2.20% | Pixels: 5958/270400"
"1531","2025-12-29T18:40:05.215810","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.005","","","ALL PREDICTIONS END"
"1532","2025-12-29T18:40:05.227266","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.011","","","tv_monitor (ID: 20, 2.2%)"
"1533","2025-12-29T18:40:05.235975","MOBILE","SCENE","4.3, 4.4","","","","tv_monitor","0.022","00:00:00.008","","","tv_monitor with confidence 0.022"
"1534","2025-12-29T18:40:05.240203","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.004","","","No puedo identificar nada en concreto."
"1535","2025-12-29T18:40:05.242530","MOBILE","TTS","4.3, 4.4","","","","","","00:00:00.002","","","""No puedo identificar nada en concreto."""
"1536","2025-12-29T18:40:05.250364","MOBILE","TTS","4.3, 4.4","","","","","","00:00:00.007","00:00:06.413","","converted output to speech"
"1537","2025-12-29T18:40:07.579676","MOBILE","ESP32","4.3, 4.4","","","","","","00:00:02.329","","","starting"
"1538","2025-12-29T18:40:07.718971","MOBILE","ESP32","4.3, 4.4","","","","","","00:00:00.139","","","finished (40776 bytes)"
"1539","2025-12-29T18:40:07.722348","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.003","","","starting"
"1540","2025-12-29T18:40:07.862465","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.140","","","resizing to 520"
"1541","2025-12-29T18:40:08.131925","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.269","","","running inference"
"1542","2025-12-29T18:40:13.621220","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:05.489","","","finished inference"
"1543","2025-12-29T18:40:13.654373","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.033","","","ALL PREDICTIONS START"
"1544","2025-12-29T18:40:13.661167","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.006","","","Class: tv_monitor (ID: 20) | Confidence: 5.33% | Pixels: 14404/270400"
"1545","2025-12-29T18:40:13.662907","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.001","","","ALL PREDICTIONS END"
"1546","2025-12-29T18:40:13.664542","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.001","","","tv_monitor (ID: 20, 5.3%)"
"1547","2025-12-29T18:40:13.666427","MOBILE","SCENE","4.3, 4.4","","","","tv_monitor","0.053","00:00:00.001","","","tv_monitor with confidence 0.053"
"1548","2025-12-29T18:40:13.683583","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.017","","","No puedo identificar nada en concreto."
"1549","2025-12-29T18:40:13.690150","MOBILE","TTS","4.3, 4.4","","","","","","00:00:00.006","","","""No puedo identificar nada en concreto."""
"1550","2025-12-29T18:40:13.697000","MOBILE","TTS","4.3, 4.4","","","","","","00:00:00.006","00:00:06.117","","converted output to speech"
"1551","2025-12-29T18:40:15.647625","MOBILE","ESP32","4.3, 4.4","","","","","","00:00:01.950","","","starting"
"1552","2025-12-29T18:40:15.843107","MOBILE","ESP32","4.3, 4.4","","","","","","00:00:00.195","","","finished (42572 bytes)"
"1553","2025-12-29T18:40:15.852393","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.009","","","starting"
"1554","2025-12-29T18:40:15.994430","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.142","","","resizing to 520"
"1555","2025-12-29T18:40:16.255001","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.260","","","running inference"
"1556","2025-12-29T18:40:21.862437","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:05.607","","","finished inference"
"1557","2025-12-29T18:40:21.898328","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.035","","","ALL PREDICTIONS START"
"1558","2025-12-29T18:40:21.905661","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.007","","","Class: tv_monitor (ID: 20) | Confidence: 13.05% | Pixels: 35280/270400"
"1559","2025-12-29T18:40:21.908507","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.002","","","ALL PREDICTIONS END"
"1560","2025-12-29T18:40:21.911369","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.002","","","tv_monitor (ID: 20, 13.0%)"
"1561","2025-12-29T18:40:21.927663","MOBILE","SCENE","4.3, 4.4","","","","tv_monitor","0.13","00:00:00.016","","","tv_monitor with confidence 0.130"
"1562","2025-12-29T18:40:21.941249","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.013","","","No puedo identificar nada en concreto."
"1563","2025-12-29T18:40:21.944515","MOBILE","TTS","4.3, 4.4","","","","","","00:00:00.003","","","""No puedo identificar nada en concreto."""
"1564","2025-12-29T18:40:21.953678","MOBILE","TTS","4.3, 4.4","","","","","","00:00:00.009","00:00:06.306","","converted output to speech"
"1565","2025-12-29T18:40:26.049226","MOBILE","ESP32","4.3, 4.4","","","","","","00:00:04.095","","","starting"
"1566","2025-12-29T18:40:26.435272","MOBILE","ESP32","4.3, 4.4","","","","","","00:00:00.386","","","finished (35118 bytes)"
"1567","2025-12-29T18:40:26.445695","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.010","","","starting"
"1568","2025-12-29T18:40:26.587323","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.141","","","resizing to 520"
"1569","2025-12-29T18:40:26.840917","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.253","","","running inference"
"1570","2025-12-29T18:40:32.287793","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:05.446","","","finished inference"
"1571","2025-12-29T18:40:32.322334","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.034","","","ALL PREDICTIONS START"
"1572","2025-12-29T18:40:32.328483","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.006","","","Class: tv_monitor (ID: 20) | Confidence: 30.04% | Pixels: 81241/270400"
"1573","2025-12-29T18:40:32.330880","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.002","","","ALL PREDICTIONS END"
"1574","2025-12-29T18:40:32.336262","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.005","","","tv_monitor (ID: 20, 30.0%)"
"1575","2025-12-29T18:40:32.346398","MOBILE","SCENE","4.3, 4.4","","","","tv_monitor","0.3","00:00:00.010","","","tv_monitor with confidence 0.300"
"1576","2025-12-29T18:40:32.350310","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.003","","","Parece haber un televisor o monitor frente a ti."
"1577","2025-12-29T18:40:32.362559","MOBILE","TTS","4.3, 4.4","","","","","","00:00:00.012","","","""Parece haber un televisor o monitor frente a ti."""
"1578","2025-12-29T18:40:32.381127","MOBILE","TTS","4.3, 4.4","","","","","","00:00:00.018","00:00:06.331","","converted output to speech"
"1579","2025-12-29T18:40:35.761821","MOBILE","ESP32","4.3, 4.4","","","","","","00:00:03.380","","","starting"
"1580","2025-12-29T18:40:36.047780","MOBILE","ESP32","4.3, 4.4","","","","","","00:00:00.285","","","finished (39239 bytes)"
"1581","2025-12-29T18:40:36.052330","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.004","","","starting"
"1582","2025-12-29T18:40:36.199022","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.146","","","resizing to 520"
"1583","2025-12-29T18:40:36.468663","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.269","","","running inference"
"1584","2025-12-29T18:40:41.996963","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:05.528","","","finished inference"
"1585","2025-12-29T18:40:42.030766","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.033","","","ALL PREDICTIONS START"
"1586","2025-12-29T18:40:42.036124","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.005","","","Class: tv_monitor (ID: 20) | Confidence: 21.54% | Pixels: 58246/270400"
"1587","2025-12-29T18:40:42.038434","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.002","","","ALL PREDICTIONS END"
"1588","2025-12-29T18:40:42.041071","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.002","","","tv_monitor (ID: 20, 21.5%)"
"1589","2025-12-29T18:40:42.044732","MOBILE","SCENE","4.3, 4.4","","","","tv_monitor","0.215","00:00:00.003","","","tv_monitor with confidence 0.215"
"1590","2025-12-29T18:40:42.049704","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.004","","","Posiblemente hay un televisor o monitor en frente, pero no estoy muy segura."
"1591","2025-12-29T18:40:42.065739","MOBILE","TTS","4.3, 4.4","","","","","","00:00:00.016","","","""Posiblemente hay un televisor o monitor en frente, pero no estoy muy segura."""
"1592","2025-12-29T18:40:42.085850","MOBILE","TTS","4.3, 4.4","","","","","","00:00:00.020","00:00:06.324","","converted output to speech"
"1593","2025-12-29T18:40:44.904251","MOBILE","ESP32","4.3, 4.4","","","","","","00:00:02.818","","","starting"
"1594","2025-12-29T18:40:45.128889","MOBILE","ESP32","4.3, 4.4","","","","","","00:00:00.224","","","finished (32254 bytes)"
"1595","2025-12-29T18:40:45.138387","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.009","","","starting"
"1596","2025-12-29T18:40:45.281400","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.143","","","resizing to 520"
"1597","2025-12-29T18:40:45.546856","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.265","","","running inference"
"1598","2025-12-29T18:40:51.239782","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:05.692","","","finished inference"
"1599","2025-12-29T18:40:51.274615","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.034","","","ALL PREDICTIONS START"
"1600","2025-12-29T18:40:51.282164","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.007","","","Class: tv_monitor (ID: 20) | Confidence: 3.98% | Pixels: 10764/270400"
"1601","2025-12-29T18:40:51.285294","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.003","","","ALL PREDICTIONS END"
"1602","2025-12-29T18:40:51.288368","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.003","","","tv_monitor (ID: 20, 4.0%)"
"1603","2025-12-29T18:40:51.291114","MOBILE","SCENE","4.3, 4.4","","","","tv_monitor","0.04","00:00:00.002","","","tv_monitor with confidence 0.040"
"1604","2025-12-29T18:40:51.300226","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.009","","","No puedo identificar nada en concreto."
"1605","2025-12-29T18:40:51.315600","MOBILE","TTS","4.3, 4.4","","","","","","00:00:00.015","","","""No puedo identificar nada en concreto."""
"1606","2025-12-29T18:40:51.323958","MOBILE","TTS","4.3, 4.4","","","","","","00:00:00.008","00:00:06.419","","converted output to speech"
"1607","2025-12-29T18:40:53.922707","MOBILE","ESP32","4.3, 4.4","","","","","","00:00:02.598","","","starting"
"1608","2025-12-29T18:40:54.226584","MOBILE","ESP32","4.3, 4.4","","","","","","00:00:00.303","","","finished (33642 bytes)"
"1609","2025-12-29T18:40:54.231512","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.004","","","starting"
"1610","2025-12-29T18:40:54.369806","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.138","","","resizing to 520"
"1611","2025-12-29T18:40:54.638401","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.268","","","running inference"
"1612","2025-12-29T18:41:00.235111","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:05.596","","","finished inference"
"1613","2025-12-29T18:41:00.269468","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.034","","","ALL PREDICTIONS START"
"1614","2025-12-29T18:41:00.276104","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.006","","","Class: tv_monitor (ID: 20) | Confidence: 24.01% | Pixels: 64924/270400"
"1615","2025-12-29T18:41:00.278594","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.002","","","ALL PREDICTIONS END"
"1616","2025-12-29T18:41:00.294686","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.016","","","tv_monitor (ID: 20, 24.0%)"
"1617","2025-12-29T18:41:00.305871","MOBILE","SCENE","4.3, 4.4","","","","tv_monitor","0.24","00:00:00.011","","","tv_monitor with confidence 0.240"
"1618","2025-12-29T18:41:00.312704","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.006","","","Posiblemente hay un televisor o monitor en frente, pero no estoy muy segura."
"1619","2025-12-29T18:41:00.334270","MOBILE","TTS","4.3, 4.4","","","","","","00:00:00.021","","","""Posiblemente hay un televisor o monitor en frente, pero no estoy muy segura."""
"1620","2025-12-29T18:41:00.349898","MOBILE","TTS","4.3, 4.4","","","","","","00:00:00.015","00:00:06.427","","converted output to speech"
"1621","2025-12-29T18:41:03.312743","MOBILE","ESP32","4.3, 4.4","","","","","","00:00:02.962","","","starting"
"1622","2025-12-29T18:41:03.914185","MOBILE","ESP32","4.3, 4.4","","","","","","00:00:00.601","","","finished (34693 bytes)"
"1623","2025-12-29T18:41:03.917291","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.003","","","starting"
"1624","2025-12-29T18:41:04.043722","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.126","","","resizing to 520"
"1625","2025-12-29T18:41:04.303743","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.260","","","running inference"
"1626","2025-12-29T18:41:09.876235","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:05.572","","","finished inference"
"1627","2025-12-29T18:41:09.915962","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.039","","","ALL PREDICTIONS START"
"1628","2025-12-29T18:41:09.922433","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.006","","","Class: tv_monitor (ID: 20) | Confidence: 18.55% | Pixels: 50148/270400"
"1629","2025-12-29T18:41:09.925249","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.002","","","ALL PREDICTIONS END"
"1630","2025-12-29T18:41:09.927711","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.002","","","tv_monitor (ID: 20, 18.5%)"
"1631","2025-12-29T18:41:09.930478","MOBILE","SCENE","4.3, 4.4","","","","tv_monitor","0.185","00:00:00.002","","","tv_monitor with confidence 0.185"
"1632","2025-12-29T18:41:09.946578","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.016","","","Posiblemente hay un televisor o monitor en frente, pero no estoy muy segura."
"1633","2025-12-29T18:41:09.957381","MOBILE","TTS","4.3, 4.4","","","","","","00:00:00.010","","","""Posiblemente hay un televisor o monitor en frente, pero no estoy muy segura."""
"1634","2025-12-29T18:41:09.964908","MOBILE","TTS","4.3, 4.4","","","","","","00:00:00.007","00:00:06.652","","converted output to speech"
"1635","2025-12-29T18:41:13.050330","MOBILE","ESP32","4.3, 4.4","","","","","","00:00:03.085","","","starting"
"1636","2025-12-29T18:41:13.638061","MOBILE","ESP32","4.3, 4.4","","","","","","00:00:00.587","","","finished (34172 bytes)"
"1637","2025-12-29T18:41:13.640801","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.002","","","starting"
"1638","2025-12-29T18:41:13.774867","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.134","","","resizing to 520"
"1639","2025-12-29T18:41:14.035380","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.260","","","running inference"
"1640","2025-12-29T18:41:19.558481","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:05.523","","","finished inference"
"1641","2025-12-29T18:41:19.597844","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.039","","","ALL PREDICTIONS START"
"1642","2025-12-29T18:41:19.610970","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.013","","","Class: tv_monitor (ID: 20) | Confidence: 24.12% | Pixels: 65211/270400"
"1643","2025-12-29T18:41:19.614850","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.003","","","ALL PREDICTIONS END"
"1644","2025-12-29T18:41:19.625395","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.010","","","tv_monitor (ID: 20, 24.1%)"
"1645","2025-12-29T18:41:19.629174","MOBILE","SCENE","4.3, 4.4","","","","tv_monitor","0.241","00:00:00.003","","","tv_monitor with confidence 0.241"
"1646","2025-12-29T18:41:19.639650","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.010","","","Posiblemente hay un televisor o monitor en frente, pero no estoy muy segura."
"1647","2025-12-29T18:41:19.643775","MOBILE","TTS","4.3, 4.4","","","","","","00:00:00.004","","","""Posiblemente hay un televisor o monitor en frente, pero no estoy muy segura."""
"1648","2025-12-29T18:41:19.654249","MOBILE","TTS","4.3, 4.4","","","","","","00:00:00.010","00:00:06.603","","converted output to speech"
"1649","2025-12-29T18:41:23.836967","MOBILE","ESP32","4.3, 4.4","","","","","","00:00:04.182","","","starting"
"1650","2025-12-29T18:41:24.248623","MOBILE","ESP32","4.3, 4.4","","","","","","00:00:00.411","","","finished (37843 bytes)"
"1651","2025-12-29T18:41:24.251280","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.002","","","starting"
"1652","2025-12-29T18:41:24.467334","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.216","","","resizing to 520"
"1653","2025-12-29T18:41:24.673768","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.206","","","running inference"
"1654","2025-12-29T18:41:30.306480","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:05.632","","","finished inference"
"1655","2025-12-29T18:41:30.341184","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.034","","","ALL PREDICTIONS START"
"1656","2025-12-29T18:41:30.347936","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.006","","","Class: tv_monitor (ID: 20) | Confidence: 19.68% | Pixels: 53203/270400"
"1657","2025-12-29T18:41:30.350680","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.002","","","ALL PREDICTIONS END"
"1658","2025-12-29T18:41:30.354046","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.003","","","tv_monitor (ID: 20, 19.7%)"
"1659","2025-12-29T18:41:30.357179","MOBILE","SCENE","4.3, 4.4","","","","tv_monitor","0.197","00:00:00.003","","","tv_monitor with confidence 0.197"
"1660","2025-12-29T18:41:30.360013","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.002","","","Posiblemente hay un televisor o monitor en frente, pero no estoy muy segura."
"1661","2025-12-29T18:41:30.364991","MOBILE","TTS","4.3, 4.4","","","","","","00:00:00.004","","","""Posiblemente hay un televisor o monitor en frente, pero no estoy muy segura."""
"1662","2025-12-29T18:41:30.378997","MOBILE","TTS","4.3, 4.4","","","","","","00:00:00.014","00:00:06.542","","converted output to speech"
"1663","2025-12-29T18:41:31.760503","MOBILE","ESP32","4.3, 4.4","","","","","","00:00:01.381","","","starting"
"1664","2025-12-29T18:41:32.352680","MOBILE","ESP32","4.3, 4.4","","","","","","00:00:00.592","","","finished (36155 bytes)"
"1665","2025-12-29T18:41:32.355380","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.002","","","starting"
"1666","2025-12-29T18:41:32.483025","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.127","","","resizing to 520"
"1667","2025-12-29T18:41:32.756552","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.273","","","running inference"
"1668","2025-12-29T18:41:38.237578","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:05.481","","","finished inference"
"1669","2025-12-29T18:41:38.275911","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.038","","","ALL PREDICTIONS START"
"1670","2025-12-29T18:41:38.281309","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.005","","","Class: tv_monitor (ID: 20) | Confidence: 18.47% | Pixels: 49930/270400"
"1671","2025-12-29T18:41:38.284331","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.003","","","ALL PREDICTIONS END"
"1672","2025-12-29T18:41:38.285983","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.001","","","tv_monitor (ID: 20, 18.5%)"
"1673","2025-12-29T18:41:38.287893","MOBILE","SCENE","4.3, 4.4","","","","tv_monitor","0.185","00:00:00.001","","","tv_monitor with confidence 0.185"
"1674","2025-12-29T18:41:38.299528","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.011","","","Posiblemente hay un televisor o monitor en frente, pero no estoy muy segura."
"1675","2025-12-29T18:41:38.302440","MOBILE","TTS","4.3, 4.4","","","","","","00:00:00.002","","","""Posiblemente hay un televisor o monitor en frente, pero no estoy muy segura."""
"1676","2025-12-29T18:41:38.311479","MOBILE","TTS","4.3, 4.4","","","","","","00:00:00.009","00:00:06.550","","converted output to speech"
"1677","2025-12-29T18:41:39.931295","MOBILE","ESP32","4.3, 4.4","","","","","","00:00:01.619","","","starting"
"1678","2025-12-29T18:41:40.485423","MOBILE","ESP32","4.3, 4.4","","","","","","00:00:00.554","","","finished (37172 bytes)"
"1679","2025-12-29T18:41:40.488926","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.003","","","starting"
"1680","2025-12-29T18:41:40.617740","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.128","","","resizing to 520"
"1681","2025-12-29T18:41:40.888197","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.270","","","running inference"
"1682","2025-12-29T18:41:46.419200","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:05.531","","","finished inference"
"1683","2025-12-29T18:41:46.460226","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.041","","","ALL PREDICTIONS START"
"1684","2025-12-29T18:41:46.467489","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.007","","","Class: tv_monitor (ID: 20) | Confidence: 18.47% | Pixels: 49938/270400"
"1685","2025-12-29T18:41:46.469793","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.002","","","ALL PREDICTIONS END"
"1686","2025-12-29T18:41:46.471295","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.001","","","tv_monitor (ID: 20, 18.5%)"
"1687","2025-12-29T18:41:46.472850","MOBILE","SCENE","4.3, 4.4","","","","tv_monitor","0.185","00:00:00.001","","","tv_monitor with confidence 0.185"
"1688","2025-12-29T18:41:46.474218","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.001","","","Posiblemente hay un televisor o monitor en frente, pero no estoy muy segura."
"1689","2025-12-29T18:41:46.490437","MOBILE","TTS","4.3, 4.4","","","","","","00:00:00.016","","","""Posiblemente hay un televisor o monitor en frente, pero no estoy muy segura."""
"1690","2025-12-29T18:41:46.502363","MOBILE","TTS","4.3, 4.4","","","","","","00:00:00.011","00:00:06.571","","converted output to speech"
"1691","2025-12-29T18:41:49.249033","MOBILE","ESP32","4.3, 4.4","","","","","","00:00:02.746","","","starting"
"1692","2025-12-29T18:41:49.583026","MOBILE","ESP32","4.3, 4.4","","","","","","00:00:00.333","","","finished (37860 bytes)"
"1693","2025-12-29T18:41:49.592766","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.009","","","starting"
"1694","2025-12-29T18:41:49.742549","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.149","","","resizing to 520"
"1695","2025-12-29T18:41:50.016679","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.274","","","running inference"
"1696","2025-12-29T18:41:55.507118","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:05.490","","","finished inference"
"1697","2025-12-29T18:41:55.543236","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.036","","","ALL PREDICTIONS START"
"1698","2025-12-29T18:41:55.550055","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.006","","","Class: tv_monitor (ID: 20) | Confidence: 21.71% | Pixels: 58703/270400"
"1699","2025-12-29T18:41:55.552986","MOBILE","SCENE","4.3, 4.4","","","","","","00:00:00.002","","","ALL PREDICTIONS END"
