id_prueba,timestamp,modo,tipo_evento,escenario,distancia_m,iluminacion,objeto_verdad,objeto_predicho,confianza,t_total_ms,latencia,acierto,notas
208,2025-01-01T00:02:42.434000,ESP,ESP32,"2B, 3.5, 3.6",,,,,,00:00.1,,,"Image captured: 1024x768, 43392 bytes"
209,2025-01-01T00:02:42.696000,ESP,ESP32,2A,,,,,,00:00.3,,,"Image captured: 1024x768, 26666 bytes"
210,2025-01-01T00:02:44.393000,ESP,ESP32,2A,,,,,,00:01.7,,,"Image captured: 1024x768, 26247 bytes"
211,2025-01-01T00:02:45.087000,ESP,ESP32,"2B, 3.5, 3.6",,,,,,00:00.7,,,"Image captured: 1024x768, 42105 bytes"
212,2025-01-01T00:02:45.253000,ESP,ESP32,2A,,,,,,00:00.2,,,"Image captured: 1024x768, 26766 bytes"
213,2025-01-01T00:02:45.468000,ESP,ESP32,2A,,,,,,00:00.2,,,"Image captured: 1024x768, 24650 bytes"
214,2025-01-01T00:02:47.167000,ESP,ESP32,"2B, 3.5, 3.6",,,,,,00:01.7,,,"Image captured: 1024x768, 43752 bytes"
215,2025-01-01T00:02:47.493000,ESP,ESP32,2A,,,,,,00:00.3,,,"Image captured: 1024x768, 20587 bytes"
216,2025-01-01T00:02:48.344000,ESP,ESP32,2A,,,,,,00:00.9,,,"Image captured: 1024x768, 24725 bytes"
217,2025-01-01T00:02:48.570000,ESP,ESP32,2A,,,,,,00:00.2,,,"Image captured: 1024x768, 20474 bytes"
218,2025-01-01T00:02:49.253000,ESP,ESP32,"2B, 3.5, 3.6",,,,,,00:00.7,,,"Image captured: 1024x768, 43182 bytes"
219,2025-01-01T00:02:49.630000,ESP,ESP32,2A,,,,,,00:00.4,,,"Image captured: 1024x768, 21650 bytes"
220,2025-01-01T00:02:51.331000,ESP,ESP32,"2B, 3.5, 3.6",,,,,,00:01.7,,,"Image captured: 1024x768, 42785 bytes"
221,2025-01-01T00:02:51.534000,ESP,ESP32,2A,,,,,,00:00.2,,,"Image captured: 1024x768, 25401 bytes"
222,2025-01-01T00:02:51.728000,ESP,ESP32,2A,,,,,,00:00.2,,,"Image captured: 1024x768, 21277 bytes"
223,2025-01-01T00:02:53.313000,ESP,ESP32,2A,,,,,,00:01.6,,,"Image captured: 1024x768, 20999 bytes"
224,2025-01-01T00:02:53.408000,ESP,ESP32,"2B, 3.5, 3.6",,,,,,00:00.1,,,"Image captured: 1024x768, 44009 bytes"
225,2025-01-01T00:02:54.997000,ESP,ESP32,"2B, 3.5, 3.6",,,,,,00:01.6,,,"Image captured: 1024x768, 44449 bytes"
226,2025-01-01T00:02:56.582000,ESP,ESP32,"2B, 3.5, 3.6",,,,,,00:01.6,,,"Image captured: 1024x768, 44053 bytes"
227,2025-01-01T00:02:58.672000,ESP,ESP32,"2B, 3.5, 3.6",,,,,,00:02.1,,,"Image captured: 1024x768, 43918 bytes"
228,2025-01-01T00:02:59.078000,ESP,ESP32,2A,,,,,,00:00.4,,,"Image captured: 1024x768, 26469 bytes"
229,2025-01-01T00:02:59.377000,ESP,ESP32,2A,,,,,,00:00.3,,,"Image captured: 1024x768, 19262 bytes"
230,2025-01-01T00:03:00.152000,ESP,ESP32,2A,,,,,,00:00.8,,,"Image captured: 1024x768, 28290 bytes"
231,2025-01-01T00:03:00.258000,ESP,ESP32,"2B, 3.5, 3.6",,,,,,00:00.1,,,"Image captured: 1024x768, 43855 bytes"
232,2025-01-01T00:03:01.730000,ESP,ESP32,2A,,,,,,00:01.5,,,"Image captured: 1024x768, 24103 bytes"
233,2025-01-01T00:03:02.840000,ESP,ESP32,2A,,,,,,00:01.1,,,"Image captured: 1024x768, 22800 bytes"
234,2025-01-01T00:03:02.847000,ESP,ESP32,"2B, 3.5, 3.6",,,,,,00:00.0,,,"Image captured: 1024x768, 43241 bytes"
235,2025-01-01T00:03:03.915000,ESP,ESP32,2A,,,,,,00:01.1,,,"Image captured: 1024x768, 21734 bytes"
236,2025-01-01T00:03:04.487000,ESP,ESP32,"2B, 3.5, 3.6",,,,,,00:00.6,,,"Image captured: 1024x768, 43672 bytes"
237,2025-01-01T00:03:04.981000,ESP,ESP32,2A,,,,,,00:00.5,,,"Image captured: 1024x768, 21336 bytes"
238,2025-01-01T00:03:06.041000,ESP,ESP32,2A,,,,,,00:01.1,,,"Image captured: 1024x768, 23936 bytes"
239,2025-01-01T00:03:06.071000,ESP,ESP32,"2B, 3.5, 3.6",,,,,,00:00.0,,,"Image captured: 1024x768, 43605 bytes"
240,2025-01-01T00:03:06.319000,ESP,ESP32,"3.3, 3.4",,,,,,00:00.2,,,"Image captured: 1024x768, 28675 bytes"
241,2025-01-01T00:03:08.592000,ESP,ESP32,2A,,,,,,00:02.3,,,"Image captured: 1024x768, 24504 bytes"
242,2025-01-01T00:03:08.658000,ESP,ESP32,"2B, 3.5, 3.6",,,,,,00:00.1,,,"Image captured: 1024x768, 43583 bytes"
243,2025-01-01T00:03:09.682000,ESP,ESP32,2A,,,,,,00:01.0,,,"Image captured: 1024x768, 24978 bytes"
244,2025-01-01T00:03:10.272000,ESP,ESP32,"2B, 3.5, 3.6",,,,,,00:00.6,,,"Image captured: 1024x768, 43443 bytes"
245,2025-01-01T00:03:10.740000,ESP,ESP32,2A,,,,,,00:00.5,,,"Image captured: 1024x768, 24747 bytes"
246,2025-01-01T00:03:11.845000,ESP,ESP32,2A,,,,,,00:01.1,,,"Image captured: 1024x768, 25473 bytes"
247,2025-01-01T00:03:12.359000,ESP,ESP32,"2B, 3.5, 3.6",,,,,,00:00.5,,,"Image captured: 1024x768, 43511 bytes"
248,2025-01-01T00:03:12.916000,ESP,ESP32,2A,,,,,,00:00.6,,,"Image captured: 1024x768, 24422 bytes"
249,2025-01-01T00:03:14.481000,ESP,ESP32,2A,,,,,,00:01.6,,,"Image captured: 1024x768, 26536 bytes"
250,2025-01-01T00:03:14.484000,ESP,ESP32,"2B, 3.5, 3.6",,,,,,00:00.0,,,"Image captured: 1024x768, 43457 bytes"
251,2025-01-01T00:03:15.464000,ESP,ESP32,2A,,,,,,00:01.0,,,"Image captured: 1024x768, 19534 bytes"
252,2025-01-01T00:03:15.551000,ESP,ESP32,2A,,,,,,00:00.1,,,"Image captured: 1024x768, 26204 bytes"
253,2025-01-01T00:03:17.059000,ESP,ESP32,"2B, 3.5, 3.6",,,,,,00:01.5,,,"Image captured: 1024x768, 43220 bytes"
254,2025-01-01T00:03:19.145000,ESP,ESP32,"2B, 3.5, 3.6",,,,,,00:02.1,,,"Image captured: 1024x768, 43144 bytes"
255,2025-01-01T00:03:21.236000,ESP,ESP32,"2B, 3.5, 3.6",,,,,,00:02.1,,,"Image captured: 1024x768, 42857 bytes"
256,2025-01-01T00:03:23.411000,ESP,ESP32,"2B, 3.5, 3.6",,,,,,00:02.2,,,"Image captured: 1024x768, 43283 bytes"
257,2025-01-01T00:03:23.415000,ESP,ESP32,"3.3, 3.4",,,,,,00:00.0,,,"Image captured: 1024x768, 22181 bytes"
258,2025-01-01T00:03:25.488000,ESP,ESP32,"2B, 3.5, 3.6",,,,,,00:02.1,,,"Image captured: 1024x768, 42889 bytes"
259,2025-01-01T00:03:29.584000,ESP,ESP32,"2B, 3.5, 3.6",,,,,,00:04.1,,,"Image captured: 1024x768, 43129 bytes"
260,2025-01-01T00:03:30.311000,ESP,ESP32,2A,,,,,,00:00.7,,,"Image captured: 1024x768, 22733 bytes"
261,2025-01-01T00:03:31.059000,ESP,ESP32,2A,,,,,,00:00.7,,,"Image captured: 1024x768, 19791 bytes"
262,2025-01-01T00:03:31.878000,ESP,ESP32,2A,,,,,,00:00.8,,,"Image captured: 1024x768, 22577 bytes"
263,2025-01-01T00:03:32.934000,ESP,ESP32,2A,,,,,,00:01.1,,,"Image captured: 1024x768, 25882 bytes"
264,2025-01-01T00:03:34.002000,ESP,ESP32,2A,,,,,,00:01.1,,,"Image captured: 1024x768, 25470 bytes"
265,2025-01-01T00:03:35.133000,ESP,ESP32,2A,,,,,,00:01.1,,,"Image captured: 1024x768, 25357 bytes"
266,2025-01-01T00:03:36.198000,ESP,ESP32,2A,,,,,,00:01.1,,,"Image captured: 1024x768, 24741 bytes"
267,2025-01-01T00:03:37.257000,ESP,ESP32,2A,,,,,,00:01.1,,,"Image captured: 1024x768, 24328 bytes"
268,2025-01-01T00:03:37.998000,ESP,ESP32,"3.3, 3.4",,,,,,00:00.7,,,"Image captured: 1024x768, 24920 bytes"
269,2025-01-01T00:03:38.848000,ESP,ESP32,2A,,,,,,00:00.9,,,"Image captured: 1024x768, 16218 bytes"
270,2025-01-01T00:03:39.313000,ESP,ESP32,2A,,,,,,00:00.5,,,"Image captured: 1024x768, 25064 bytes"
271,2025-01-01T00:03:40.881000,ESP,ESP32,2A,,,,,,00:01.6,,,"Image captured: 1024x768, 25104 bytes"
272,2025-01-01T00:03:41.948000,ESP,ESP32,2A,,,,,,00:01.1,,,"Image captured: 1024x768, 23183 bytes"
273,2025-01-01T00:03:43.010000,ESP,ESP32,2A,,,,,,00:01.1,,,"Image captured: 1024x768, 25189 bytes"
274,2025-01-01T00:03:44.084000,ESP,ESP32,2A,,,,,,00:01.1,,,"Image captured: 1024x768, 24359 bytes"
275,2025-01-01T00:03:44.724000,ESP,ESP32,2A,,,,,,00:00.6,,,"Image captured: 1024x768, 20133 bytes"
276,2025-01-01T00:03:45.156000,ESP,ESP32,2A,,,,,,00:00.4,,,"Image captured: 1024x768, 24479 bytes"
277,2025-01-01T00:03:46.222000,ESP,ESP32,2A,,,,,,00:01.1,,,"Image captured: 1024x768, 24816 bytes"
278,2025-01-01T00:03:47.297000,ESP,ESP32,2A,,,,,,00:01.1,,,"Image captured: 1024x768, 24942 bytes"
279,2025-01-01T00:03:48.867000,ESP,ESP32,2A,,,,,,00:01.6,,,"Image captured: 1024x768, 24784 bytes"
280,2025-01-01T00:03:49.938000,ESP,ESP32,2A,,,,,,00:01.1,,,"Image captured: 1024x768, 24228 bytes"
281,2025-01-01T00:03:52.602000,ESP,ESP32,"3.3, 3.4",,,,,,00:02.7,,,"Image captured: 1024x768, 28174 bytes"
282,2025-01-01T00:03:53.495000,ESP,ESP32,2A,,,,,,00:00.9,,,"Image captured: 1024x768, 24390 bytes"
283,2025-01-01T00:03:54.502000,ESP,ESP32,2A,,,,,,00:01.0,,,"Image captured: 1024x768, 17699 bytes"
284,2025-01-01T00:03:54.557000,ESP,ESP32,2A,,,,,,00:00.1,,,"Image captured: 1024x768, 24945 bytes"
285,2025-01-01T00:03:56.620000,ESP,ESP32,2A,,,,,,00:02.1,,,"Image captured: 1024x768, 24588 bytes"
286,2025-01-01T00:04:06.692000,ESP,ESP32,"3.3, 3.4",,,,,,00:10.1,,,"Image captured: 1024x768, 26583 bytes"
287,2025-01-01T00:04:08.594000,ESP,ESP32,2A,,,,,,00:01.9,,,"Image captured: 1024x768, 26643 bytes"
288,2025-01-01T00:04:11.669000,ESP,ESP32,2A,,,,,,00:03.1,,,"Image captured: 1024x768, 26080 bytes"
289,2025-01-01T00:04:12.729000,ESP,ESP32,2A,,,,,,00:01.1,,,"Image captured: 1024x768, 26924 bytes"
290,2025-01-01T00:04:13.707000,ESP,ESP32,2A,,,,,,00:01.0,,,"Image captured: 1024x768, 24424 bytes"
291,2025-01-01T00:04:13.893000,ESP,ESP32,2A,,,,,,00:00.2,,,"Image captured: 1024x768, 25075 bytes"
292,2025-01-01T00:04:14.765000,ESP,ESP32,2A,,,,,,00:00.9,,,"Image captured: 1024x768, 25390 bytes"
293,2025-01-01T00:04:14.954000,ESP,ESP32,2A,,,,,,00:00.2,,,"Image captured: 1024x768, 26557 bytes"
294,2025-01-01T00:04:15.827000,ESP,ESP32,2A,,,,,,00:00.9,,,"Image captured: 1024x768, 22522 bytes"
295,2025-01-01T00:04:16.015000,ESP,ESP32,2A,,,,,,00:00.2,,,"Image captured: 1024x768, 26344 bytes"
296,2025-01-01T00:04:16.881000,ESP,ESP32,2A,,,,,,00:00.9,,,"Image captured: 1024x768, 23251 bytes"
297,2025-01-01T00:04:17.105000,ESP,ESP32,2A,,,,,,00:00.2,,,"Image captured: 1024x768, 28174 bytes"
298,2025-01-01T00:04:18.034000,ESP,ESP32,2A,,,,,,00:00.9,,,"Image captured: 1024x768, 24688 bytes"
299,2025-01-01T00:04:18.180000,ESP,ESP32,2A,,,,,,00:00.1,,,"Image captured: 1024x768, 31455 bytes"
300,2025-01-01T00:04:19.252000,ESP,ESP32,2A,,,,,,00:01.1,,,"Image captured: 1024x768, 31637 bytes"
301,2025-01-01T00:04:19.658000,ESP,ESP32,2A,,,,,,00:00.4,,,"Image captured: 1024x768, 25079 bytes"
302,2025-01-01T00:04:20.229000,ESP,ESP32,2A,,,,,,00:00.6,,,"Image captured: 1024x768, 26971 bytes"
303,2025-01-01T00:04:20.329000,ESP,ESP32,2A,,,,,,00:00.1,,,"Image captured: 1024x768, 30368 bytes"
304,2025-01-01T00:04:22.246000,ESP,ESP32,2A,,,,,,00:01.9,,,"Image captured: 1024x768, 20598 bytes"
305,2025-01-01T00:04:22.290000,ESP,ESP32,2A,,,,,,00:00.0,,,"Image captured: 1024x768, 27224 bytes"
306,2025-01-01T00:04:22.407000,ESP,ESP32,2A,,,,,,00:00.1,,,"Image captured: 1024x768, 28273 bytes"
307,2025-01-01T00:04:23.194000,ESP,ESP32,2A,,,,,,00:00.8,,,"Image captured: 1024x768, 27930 bytes"
308,2025-01-01T00:04:23.312000,ESP,ESP32,2A,,,,,,00:00.1,,,"Image captured: 1024x768, 21649 bytes"
309,2025-01-01T00:04:23.478000,ESP,ESP32,2A,,,,,,00:00.2,,,"Image captured: 1024x768, 27112 bytes"
310,2025-01-01T00:04:24.350000,ESP,ESP32,2A,,,,,,00:00.9,,,"Image captured: 1024x768, 27345 bytes"
311,2025-01-01T00:04:24.364000,ESP,ESP32,2A,,,,,,00:00.0,,,"Image captured: 1024x768, 20314 bytes"
312,2025-01-01T00:04:24.548000,ESP,ESP32,2A,,,,,,00:00.2,,,"Image captured: 1024x768, 27884 bytes"
313,2025-01-01T00:04:25.411000,ESP,ESP32,2A,,,,,,00:00.9,,,"Image captured: 1024x768, 27068 bytes"
314,2025-01-01T00:04:25.437000,ESP,ESP32,2A,,,,,,00:00.0,,,"Image captured: 1024x768, 20939 bytes"
315,2025-01-01T00:04:25.611000,ESP,ESP32,2A,,,,,,00:00.2,,,"Image captured: 1024x768, 27973 bytes"
316,2025-01-01T00:04:26.495000,ESP,ESP32,2A,,,,,,00:00.9,,,"Image captured: 1024x768, 25489 bytes"
317,2025-01-01T00:04:26.497000,ESP,ESP32,2A,,,,,,00:00.0,,,"Image captured: 1024x768, 19538 bytes"
318,2025-01-01T00:04:26.688000,ESP,ESP32,2A,,,,,,00:00.2,,,"Image captured: 1024x768, 26878 bytes"
319,2025-01-01T00:04:27.752000,ESP,ESP32,2A,,,,,,00:01.1,,,"Image captured: 1024x768, 28257 bytes"
320,2025-01-01T00:04:27.753000,ESP,ESP32,2A,,,,,,00:00.0,,,"Image captured: 1024x768, 25430 bytes"
321,2025-01-01T00:04:29.051000,ESP,ESP32,2A,,,,,,00:01.3,,,"Image captured: 1024x768, 20629 bytes"
322,2025-01-01T00:04:29.325000,ESP,ESP32,2A,,,,,,00:00.3,,,"Image captured: 1024x768, 28325 bytes"
323,2025-01-01T00:04:30.163000,ESP,ESP32,2A,,,,,,00:00.8,,,"Image captured: 1024x768, 21662 bytes"
324,2025-01-01T00:04:30.422000,ESP,ESP32,2A,,,,,,00:00.3,,,"Image captured: 1024x768, 30304 bytes"
325,2025-01-01T00:04:31.232000,ESP,ESP32,2A,,,,,,00:00.8,,,"Image captured: 1024x768, 22489 bytes"
326,2025-01-01T00:04:32.292000,ESP,ESP32,2A,,,,,,00:01.1,,,"Image captured: 1024x768, 22658 bytes"
327,2025-01-01T00:04:33.007000,ESP,ESP32,2A,,,,,,00:00.7,,,"Image captured: 1024x768, 29081 bytes"
328,2025-01-01T00:04:33.378000,ESP,ESP32,2A,,,,,,00:00.4,,,"Image captured: 1024x768, 22235 bytes"
329,2025-01-01T00:04:33.435000,ESP,ESP32,2A,,,,,,00:00.1,,,"Image captured: 1024x768, 23304 bytes"
330,2025-01-01T00:04:33.822000,ESP,ESP32,2A,,,,,,00:00.4,,,"Image captured: 1024x768, 25749 bytes"
331,2025-01-01T00:04:34.441000,ESP,ESP32,2A,,,,,,00:00.6,,,"Image captured: 1024x768, 21551 bytes"
332,2025-01-01T00:04:35.094000,ESP,ESP32,2A,,,,,,00:00.7,,,"Image captured: 1024x768, 23478 bytes"
333,2025-01-01T00:04:35.999000,ESP,ESP32,2A,,,,,,00:00.9,,,"Image captured: 1024x768, 23932 bytes"
334,2025-01-01T00:04:36.153000,ESP,ESP32,2A,,,,,,00:00.2,,,"Image captured: 1024x768, 22833 bytes"
335,2025-01-01T00:04:37.210000,ESP,ESP32,2A,,,,,,00:01.1,,,"Image captured: 1024x768, 22844 bytes"
336,2025-01-01T00:04:37.562000,ESP,ESP32,2A,,,,,,00:00.4,,,"Image captured: 1024x768, 22542 bytes"
337,2025-01-01T00:04:38.282000,ESP,ESP32,2A,,,,,,00:00.7,,,"Image captured: 1024x768, 22644 bytes"
338,2025-01-01T00:04:39.633000,ESP,ESP32,2A,,,,,,00:01.4,,,"Image captured: 1024x768, 21443 bytes"
339,2025-01-01T00:04:39.792000,ESP,ESP32,2A,,,,,,00:00.2,,,"Image captured: 1024x768, 27332 bytes"
340,2025-01-01T00:04:41.317000,ESP,ESP32,"3.3, 3.4",,,,,,00:01.5,,,"Image captured: 1024x768, 28088 bytes"
341,2025-01-01T00:04:41.706000,ESP,ESP32,2A,,,,,,00:00.4,,,"Image captured: 1024x768, 21753 bytes"
342,2025-01-01T00:04:43.290000,ESP,ESP32,2A,,,,,,00:01.6,,,"Image captured: 1024x768, 22104 bytes"
343,2025-01-01T00:04:44.384000,ESP,ESP32,2A,,,,,,00:01.1,,,"Image captured: 1024x768, 23078 bytes"
344,2025-01-01T00:04:45.894000,ESP,ESP32,2A,,,,,,00:01.5,,,"Image captured: 1024x768, 22348 bytes"
345,2025-01-01T00:04:47.085000,ESP,ESP32,2A,,,,,,00:01.2,,,"Image captured: 1024x768, 22671 bytes"
346,2025-01-01T00:04:48.734000,ESP,ESP32,2A,,,,,,00:01.6,,,"Image captured: 1024x768, 22569 bytes"
347,2025-01-01T00:04:51.307000,ESP,ESP32,2A,,,,,,00:02.6,,,"Image captured: 1024x768, 22502 bytes"
348,2025-01-01T00:04:52.368000,ESP,ESP32,2A,,,,,,00:01.1,,,"Image captured: 1024x768, 22508 bytes"
349,2025-01-01T00:04:53.454000,ESP,ESP32,2A,,,,,,00:01.1,,,"Image captured: 1024x768, 21230 bytes"
350,2025-01-01T00:04:55.385000,ESP,ESP32,2A,,,,,,00:01.9,,,"Image captured: 1024x768, 29188 bytes"
351,2025-01-01T00:04:55.532000,ESP,ESP32,2A,,,,,,00:00.1,,,"Image captured: 1024x768, 21330 bytes"
352,2025-01-01T00:04:56.411000,ESP,ESP32,"3.3, 3.4",,,,,,00:00.9,,,"Image captured: 1024x768, 28007 bytes"
353,2025-01-01T00:04:56.687000,ESP,ESP32,2A,,,,,,00:00.3,,,"Image captured: 1024x768, 21090 bytes"
354,2025-01-01T00:04:58.359000,ESP,ESP32,2A,,,,,,00:01.7,,,"Image captured: 1024x768, 21216 bytes"
355,2025-01-01T00:05:00.943000,ESP,ESP32,2A,,,,,,00:02.6,,,"Image captured: 1024x768, 21415 bytes"
356,2025-01-01T00:05:02.028000,ESP,ESP32,2A,,,,,,00:01.1,,,"Image captured: 1024x768, 21332 bytes"
357,2025-01-01T00:05:02.061000,ESP,ESP32,2A,,,,,,00:00.0,,,"Image captured: 1024x768, 22916 bytes"
358,2025-01-01T00:05:03.081000,ESP,ESP32,2A,,,,,,00:01.0,,,"Image captured: 1024x768, 21233 bytes"
359,2025-01-01T00:05:05.136000,ESP,ESP32,2A,,,,,,00:02.1,,,"Image captured: 1024x768, 21127 bytes"
360,2025-01-01T00:05:06.702000,ESP,ESP32,2A,,,,,,00:01.6,,,"Image captured: 1024x768, 20944 bytes"
361,2025-01-01T00:05:08.259000,ESP,ESP32,2A,,,,,,00:01.6,,,"Image captured: 1024x768, 20887 bytes"
362,2025-01-01T00:05:09.315000,ESP,ESP32,2A,,,,,,00:01.1,,,"Image captured: 1024x768, 20038 bytes"
363,2025-01-01T00:05:10.025000,ESP,ESP32,"3.3, 3.4",,,,,,00:00.7,,,"Image captured: 1024x768, 26509 bytes"
364,2025-01-01T00:05:10.982000,ESP,ESP32,2A,,,,,,00:01.0,,,"Image captured: 1024x768, 24887 bytes"
365,2025-01-01T00:05:12.371000,ESP,ESP32,2A,,,,,,00:01.4,,,"Image captured: 1024x768, 20265 bytes"
366,2025-01-01T00:05:13.429000,ESP,ESP32,2A,,,,,,00:01.1,,,"Image captured: 1024x768, 20261 bytes"
367,2025-01-01T00:05:15.505000,ESP,ESP32,2A,,,,,,00:02.1,,,"Image captured: 1024x768, 21686 bytes"
368,2025-01-01T00:05:17.096000,ESP,ESP32,2A,,,,,,00:01.6,,,"Image captured: 1024x768, 21541 bytes"
369,2025-01-01T00:05:18.658000,ESP,ESP32,2A,,,,,,00:01.6,,,"Image captured: 1024x768, 20596 bytes"
370,2025-01-01T00:05:20.742000,ESP,ESP32,2A,,,,,,00:02.1,,,"Image captured: 1024x768, 20576 bytes"
371,2025-01-01T00:05:21.801000,ESP,ESP32,2A,,,,,,00:01.1,,,"Image captured: 1024x768, 21244 bytes"
372,2025-01-01T00:05:23.356000,ESP,ESP32,2A,,,,,,00:01.6,,,"Image captured: 1024x768, 21076 bytes"
373,2025-01-01T00:05:24.789000,ESP,ESP32,"2B, 3.5, 3.6",,,,,,00:01.4,,,"Image captured: 1024x768, 32387 bytes"
374,2025-01-01T00:05:24.912000,ESP,ESP32,2A,,,,,,00:00.1,,,"Image captured: 1024x768, 20954 bytes"
375,2025-01-01T00:05:25.865000,ESP,ESP32,"2B, 3.5, 3.6",,,,,,00:01.0,,,"Image captured: 1024x768, 31481 bytes"
376,2025-01-01T00:05:25.973000,ESP,ESP32,2A,,,,,,00:00.1,,,"Image captured: 1024x768, 20802 bytes"
377,2025-01-01T00:05:26.936000,ESP,ESP32,"2B, 3.5, 3.6",,,,,,00:01.0,,,"Image captured: 1024x768, 107489 bytes"
378,2025-01-01T00:05:27.025000,ESP,ESP32,2A,,,,,,00:00.1,,,"Image captured: 1024x768, 21209 bytes"
379,2025-01-01T00:05:28.083000,ESP,ESP32,2A,,,,,,00:01.1,,,"Image captured: 1024x768, 20959 bytes"
380,2025-01-01T00:05:28.118000,ESP,ESP32,"2B, 3.5, 3.6",,,,,,00:00.0,,,"Image captured: 1024x768, 110910 bytes"
381,2025-01-01T00:05:28.640000,ESP,ESP32,"3.3, 3.4",,,,,,00:00.5,,,"Image captured: 1024x768, 27839 bytes"
382,2025-01-01T00:05:28.853000,ESP,ESP32,"2B, 3.5, 3.6",,,,,,00:00.2,,,"Image captured: 1024x768, 116578 bytes"
383,2025-01-01T00:05:29.140000,ESP,ESP32,2A,,,,,,00:00.3,,,"Image captured: 1024x768, 21132 bytes"
384,2025-01-01T00:05:30.005000,ESP,ESP32,"2B, 3.5, 3.6",,,,,,00:00.9,,,"Image captured: 1024x768, 120522 bytes"
385,2025-01-01T00:05:31.193000,ESP,ESP32,"2B, 3.5, 3.6",,,,,,00:01.2,,,"Image captured: 1024x768, 120429 bytes"
386,2025-01-01T00:05:31.203000,ESP,ESP32,2A,,,,,,00:00.0,,,"Image captured: 1024x768, 21063 bytes"
387,2025-01-01T00:05:32.918000,ESP,ESP32,"2B, 3.5, 3.6",,,,,,00:01.7,,,"Image captured: 1024x768, 121444 bytes"
388,2025-01-01T00:05:34.086000,ESP,ESP32,"2B, 3.5, 3.6",,,,,,00:01.2,,,"Image captured: 1024x768, 120946 bytes"
389,2025-01-01T00:05:34.761000,ESP,ESP32,2A,,,,,,00:00.7,,,"Image captured: 1024x768, 20729 bytes"
390,2025-01-01T00:05:35.297000,ESP,ESP32,"2B, 3.5, 3.6",,,,,,00:00.5,,,"Image captured: 1024x768, 119860 bytes"
391,2025-01-01T00:05:35.855000,ESP,ESP32,2A,,,,,,00:00.6,,,"Image captured: 1024x768, 20495 bytes"
392,2025-01-01T00:05:36.457000,ESP,ESP32,"2B, 3.5, 3.6",,,,,,00:00.6,,,"Image captured: 1024x768, 121493 bytes"
393,2025-01-01T00:05:37.427000,ESP,ESP32,2A,,,,,,00:01.0,,,"Image captured: 1024x768, 21161 bytes"
394,2025-01-01T00:05:37.648000,ESP,ESP32,"2B, 3.5, 3.6",,,,,,00:00.2,,,"Image captured: 1024x768, 123281 bytes"
395,2025-01-01T00:05:39.477000,ESP,ESP32,2A,,,,,,00:01.8,,,"Image captured: 1024x768, 21107 bytes"
396,2025-01-01T00:05:40.567000,ESP,ESP32,2A,,,,,,00:01.1,,,"Image captured: 1024x768, 22117 bytes"
397,2025-01-01T00:05:41.305000,ESP,ESP32,"2B, 3.5, 3.6",,,,,,00:00.7,,,"Image captured: 1024x768, 123859 bytes"
398,2025-01-01T00:05:41.632000,ESP,ESP32,2A,,,,,,00:00.3,,,"Image captured: 1024x768, 21410 bytes"
399,2025-01-01T00:05:42.558000,ESP,ESP32,"2B, 3.5, 3.6",,,,,,00:00.9,,,"Image captured: 1024x768, 122855 bytes"
400,2025-01-01T00:05:43.226000,ESP,ESP32,"3.3, 3.4",,,,,,00:00.7,,,"Image captured: 1024x768, 29004 bytes"
401,2025-01-01T00:05:44.697000,ESP,ESP32,2A,,,,,,00:01.5,,,"Image captured: 1024x768, 20999 bytes"
402,2025-01-01T00:05:45.842000,ESP,ESP32,2A,,,,,,00:01.1,,,"Image captured: 1024x768, 21200 bytes"
403,2025-01-01T00:05:46.145000,ESP,ESP32,2A,,,,,,00:00.3,,,"Image captured: 1024x768, 24821 bytes"
404,2025-01-01T00:05:46.968000,ESP,ESP32,2A,,,,,,00:00.8,,,"Image captured: 1024x768, 20969 bytes"
405,2025-01-01T00:05:47.233000,ESP,ESP32,"2B, 3.5, 3.6",,,,,,00:00.3,,,"Image captured: 1024x768, 121050 bytes"
406,2025-01-01T00:05:48.037000,ESP,ESP32,2A,,,,,,00:00.8,,,"Image captured: 1024x768, 21376 bytes"
407,2025-01-01T00:05:48.389000,ESP,ESP32,"2B, 3.5, 3.6",,,,,,00:00.4,,,"Image captured: 1024x768, 121357 bytes"
408,2025-01-01T00:05:49.108000,ESP,ESP32,2A,,,,,,00:00.7,,,"Image captured: 1024x768, 21142 bytes"
409,2025-01-01T00:05:49.548000,ESP,ESP32,"2B, 3.5, 3.6",,,,,,00:00.4,,,"Image captured: 1024x768, 117138 bytes"
410,2025-01-01T00:05:50.208000,ESP,ESP32,2A,,,,,,00:00.7,,,"Image captured: 1024x768, 21021 bytes"
411,2025-01-01T00:06:00.707000,ESP,ESP32,"2B, 3.5, 3.6",,,,,,00:10.5,,,"Image captured: 1024x768, 114216 bytes"
412,2025-01-01T00:06:02.371000,ESP,ESP32,"2B, 3.5, 3.6",,,,,,00:01.7,,,"Image captured: 1024x768, 112244 bytes"
413,2025-01-01T00:06:03.238000,ESP,ESP32,2A,,,,,,00:00.9,,,"Image captured: 1024x768, 23822 bytes"
414,2025-01-01T00:06:04.068000,ESP,ESP32,"2B, 3.5, 3.6",,,,,,00:00.8,,,"Image captured: 1024x768, 85643 bytes"
415,2025-01-01T00:06:05.242000,ESP,ESP32,"2B, 3.5, 3.6",,,,,,00:01.2,,,"Image captured: 1024x768, 82750 bytes"
